timestamp,range_regime,S1_direction,S1_pct_change,S1_range,S2_direction,S2_pct_change,S2_range,S3_direction,S3_pct_change,S3_range,S4_direction,S4_pct_change,S4_range
2021-12-24 00:00:00+00:00,High Range,Up,0.3674096195,865.68,Down,-0.05617134908,722.28,Up,0.2222614564,843.37,Down,-0.5495279834,1335
2021-12-25 00:00:00+00:00,Low Range,Up,0.1402694031,522.95,Down,-0.3831355876,527,Up,0.1980006199,824.31,Down,-0.7549756267,848.59
2021-12-26 00:00:00+00:00,Low Range,Down,-1.095674836,1065.75,Down,-0.2447876067,808.96,Up,1.021509431,775.75,Up,1.05279313,1400.58
2021-12-27 00:00:00+00:00,Low Range,Up,0.1717300234,683,Down,-0.1727335118,479.7,Up,2.105699844,1552,Down,-2.172916133,1310.38
2021-12-28 00:00:00+00:00,Low Range,Down,-3.019126082,2158.56,Up,0.01087911594,684.22,Down,-2.367404584,1724.4,Down,-1.032450681,733.08
2021-12-29 00:00:00+00:00,High Range,Up,0.7549552818,705.97,Down,-0.304652514,703.8,Down,-0.3873684899,1480.54,Down,-2.341661409,1762.67
2021-12-30 00:00:00+00:00,Normal Range,Up,0.6658335582,1052,Up,1.599867195,900,Up,0.2962331291,736.04,Down,-1.130859272,1211.68
2021-12-31 00:00:00+00:00,Normal Range,Up,0.3240257675,645.18,Up,1.544966709,1746.3,Down,-2.037535032,1277.31,Down,-1.679680494,1394.97
2022-01-01 00:00:00+00:00,High Range,Up,2.106898919,1356.11,Down,-0.9095843332,637.91,Up,2.092075266,1188.76,Down,-0.06035636442,629.57
2022-01-02 00:00:00+00:00,Low Range,Down,-1.313611861,995.62,Up,0.3286559899,536.34,Up,0.3620692977,997.53,Down,-0.2565314251,863.78
2022-01-03 00:00:00+00:00,Low Range,Down,-0.4159051574,571.02,Up,0.5962614826,659.26,Down,-1.68813475,1314.82,Down,-0.254958012,1069.6
2022-01-04 00:00:00+00:00,Normal Range,Down,-0.6336633237,618.39,Up,1.210123443,687.2,Down,-0.3125028768,1133.52,Down,-1.568959189,1274.36
2022-01-05 00:00:00+00:00,High Range,Up,1.023947378,869.77,Down,-0.06649717338,979.89,Down,-0.570410614,920.83,Down,-5.621394375,4056.8
2022-01-06 00:00:00+00:00,High Range,Down,-0.8833831932,1199.27,Down,-0.4019226672,872.99,Up,0.3022036088,598.98,Up,0.2000511699,599.08
2022-01-07 00:00:00+00:00,Low Range,Down,-2.887743062,2235,Up,0.9896268689,1743.74,Down,-0.6419171598,2334.89,Down,-1.012272862,756.36
2022-01-08 00:00:00+00:00,High Range,Up,0.9640497985,693.5,Down,-0.08352191711,480.49,Down,-2.556036759,1240.23,Up,2.064322383,1835
2022-01-09 00:00:00+00:00,Normal Range,Up,0.1797637452,788,Up,0.2185188369,600,Up,0.5511983726,1030,Down,-0.554738684,1018.85
2022-01-10 00:00:00+00:00,Low Range,Up,0.3698339021,647.84,Down,-1.05163523,712.75,Down,-0.9533912068,2530.28,Up,1.53657027,892.16
2022-01-11 00:00:00+00:00,High Range,Up,0.7058589933,832.99,Down,-0.702336839,1137.09,Up,1.729853562,1863,Up,0.4174902377,755.52
2022-01-12 00:00:00+00:00,Normal Range,Down,-0.02857096689,534.97,Up,0.511800602,994,Up,2.11608927,1243.55,Up,0.148394297,792.24
2022-01-13 00:00:00+00:00,Normal Range,Down,-0.5355882948,615.87,Down,-0.1228299414,531.24,Down,-1.817072359,1844.68,Down,-0.620770883,638.84
2022-01-14 00:00:00+00:00,High Range,Up,0.7654673201,537.53,Down,-2.055834757,1143.48,Up,2.193619721,1684,Up,0.3224169642,691.54
2022-01-15 00:00:00+00:00,Low Range,Down,-0.1782660818,485.35,Up,0.06877582294,425.92,Up,0.8139875623,1039.36,Down,-0.6406262219,741.43
2022-01-16 00:00:00+00:00,Low Range,Down,-0.3003679316,320.68,Up,0.04506219631,524.82,Up,0.2317039106,933.02,Up,0.002601049616,518.93
2022-01-17 00:00:00+00:00,Low Range,Down,-0.9543745962,937.32,Up,0.01620175523,396.91,Down,-1.284959119,837.95,Up,0.1611314013,844.32
2022-01-18 00:00:00+00:00,Low Range,Down,-0.2168514385,558,Down,-0.5761452988,942.01,Down,-0.8645536585,677.49,Up,2.065854802,1299.78
2022-01-19 00:00:00+00:00,Low Range,Down,-1.383144714,948.87,Up,0.6494299674,1039.35,Up,0.2999002712,861.67,Down,-1.167497311,663
2022-01-20 00:00:00+00:00,Low Range,Up,0.5327808838,436.82,Up,0.569452394,414.91,Up,2.144082292,1572,Down,-5.482661113,2748
2022-01-21 00:00:00+00:00,High Range,Down,-4.36060052,2895.76,Down,-0.02635709466,755.89,Down,-1.309276643,1396.84,Down,-5.061536974,3253.65
2022-01-22 00:00:00+00:00,High Range,Down,-1.917287598,1219.22,Down,-0.9679428067,2000,Down,-2.241271524,1739.08,Up,1.311708207,1544.5
2022-01-23 00:00:00+00:00,High Range,Up,1.100310954,740.1,Up,0.6837841324,978.55,Down,-0.9996759323,1033.88,Up,2.591140579,1908.12
2022-01-24 00:00:00+00:00,Normal Range,Down,-2.941264146,1342.77,Down,-4.192793958,2574.67,Up,4.871386168,2646.17,Up,3.727982968,2362.44
2022-01-25 00:00:00+00:00,High Range,Down,-1.667580761,857.62,Up,0.9695406933,1100.85,Up,2.364299124,1493.59,Down,-0.8420074265,1156.86
2022-01-26 00:00:00+00:00,Normal Range,Up,1.734812069,1437.78,Up,1.253253493,1114.99,Down,-0.03587769727,919.39,Down,-3.273115173,2654.16
2022-01-27 00:00:00+00:00,High Range,Down,-2.266155115,1596.09,Up,1.993155611,988.97,Down,-1.101086606,1053.04,Up,2.384109576,1686.87
2022-01-28 00:00:00+00:00,Low Range,Up,0.1752174733,849.84,Down,-2.050647851,1179.99,Up,1.094795447,1209.98,Up,2.345911834,1247.96
2022-01-29 00:00:00+00:00,Normal Range,Down,-0.1385284785,547.9,Up,0.2113749867,389,Down,-0.251328281,959.05,Up,1.385243627,1214.37
2022-01-30 00:00:00+00:00,Low Range,Down,-0.07163826999,567.17,Down,-0.07132242905,620.3,Down,-0.3162056581,440.43,Down,-0.2764713627,905.17
2022-01-31 00:00:00+00:00,Low Range,Down,-2.347504621,1318,Up,0.7138801006,486.33,Up,3.235279903,1799.86,Down,-0.02845255056,521.73
2022-02-01 00:00:00+00:00,High Range,Down,-0.01337182198,485,Down,-0.0807620356,1131,Up,1.154757745,1089.37,Down,-0.4268357981,574.05
2022-02-02 00:00:00+00:00,Low Range,Down,-0.7131239997,541.88,Up,0.179873958,406.7,Down,-2.660905854,1673.5,Down,-1.489853933,1116.28
2022-02-03 00:00:00+00:00,High Range,Up,0.2384253518,363.04,Down,-0.6084909117,834.63,Up,0.1514352201,895.7,Up,1.301824336,1139
2022-02-04 00:00:00+00:00,Low Range,Up,0.6271299125,669,Up,0.7431536002,718.28,Up,7.13613379,3468.07,Up,2.598976529,1481.76
2022-02-05 00:00:00+00:00,High Range,Down,-0.09629362214,766.55,Down,-0.1978800766,557.84,Up,0.3569338018,955.43,Down,-0.4835274049,448.28
2022-02-06 00:00:00+00:00,Low Range,Up,0.4444747367,333.08,Down,-0.1151627414,310,Up,0.2632573618,1300,Up,1.781259438,1271.24
2022-02-07 00:00:00+00:00,Normal Range,Up,0.9942792178,1482.24,Down,-0.2109973887,618.15,Up,3.503656987,1882.69,Down,-0.8102871275,816.16
2022-02-08 00:00:00+00:00,High Range,Up,2.366256529,1536.34,Down,-1.980225604,2080,Down,-2.327448052,1337.64,Up,2.485904617,1731.29
2022-02-09 00:00:00+00:00,High Range,Down,-1.032130151,1236.44,Up,0.2858906513,769.21,Up,0.8211168801,836.44,Up,0.7123733548,925.68
2022-02-10 00:00:00+00:00,Normal Range,Down,-1.141031997,855.38,Up,2.197850312,1444.65,Up,1.112823555,2710.54,Down,-4.067467236,2101.33
2022-02-11 00:00:00+00:00,High Range,Down,-1.484427657,1184.89,Up,1.18374352,830.1,Up,0.1656245803,673.79,Down,-2.393081304,1581.72
2022-02-12 00:00:00+00:00,Normal Range,Down,-0.230231844,341.19,Up,0.2773227496,729.73,Up,0.7206859056,1056.06,Down,-1.151541244,1440
2022-02-13 00:00:00+00:00,Low Range,Up,0.1089339591,456.25,Up,0.5116716818,459.65,Down,-0.4942772361,703.43,Down,-0.4976639827,627
2022-02-14 00:00:00+00:00,Low Range,Down,-0.6562146774,643.02,Up,0.8172825755,679.77,Up,1.058829704,938,Down,-0.0670212621,1000.99
2022-02-15 00:00:00+00:00,Low Range,Up,2.394019161,1370.77,Up,1.541457679,949.5,Down,-0.6470757198,639,Up,1.368821466,907
2022-02-16 00:00:00+00:00,High Range,Down,-1.088711579,886.4,Up,0.2626864858,453.1,Down,-1.359806344,927.2,Up,0.6898499089,877
2022-02-17 00:00:00+00:00,Low Range,Down,-0.5631452231,829.9,Down,-1.041673832,1130,Down,-3.309444533,1777.8,Down,-2.970664775,1844.2
2022-02-18 00:00:00+00:00,High Range,Up,0.2867247196,671.1,Down,-1.08525681,864.9,Down,-0.3751817403,1360.9,Down,-0.124198768,615.3
2022-02-19 00:00:00+00:00,Normal Range,Up,0.6187635738,398.4,Down,-0.9730417938,818.4,Up,0.7616239943,731.2,Down,-0.1831725485,423
2022-02-20 00:00:00+00:00,Low Range,Down,-1.776913359,870.1,Down,-2.604929234,1521.6,Down,-0.1505898319,594,Up,0.2872586792,932
2022-02-21 00:00:00+00:00,Normal Range,Up,2.181250472,1333,Down,-4.21701345,2020.5,Up,2.572836218,2128.8,Down,-3.971585908,1879.8
2022-02-22 00:00:00+00:00,High Range,Down,-0.7051240456,1139.3,Up,2.121130435,1368,Up,0.3071615024,1058,Up,1.573901047,923.3
2022-02-23 00:00:00+00:00,Normal Range,Down,-0.6728235297,834.8,Up,2.100105374,1260.8,Down,-1.767150963,1250,Down,-2.218661764,1129.6
2022-02-24 00:00:00+00:00,Normal Range,Down,-6.902887351,3096.3,Up,2.213912476,1492,Up,1.10005815,1251.3,Up,6.98029602,4603.7
2022-02-25 00:00:00+00:00,High Range,Up,0.3202300854,883.7,Up,0.7573057502,879.3,Up,0.6067647818,1080.4,Up,0.6167057187,1075.4
2022-02-26 00:00:00+00:00,Normal Range,Down,-0.4991659312,1505.5,Down,-0.2276351071,1015.3,Up,0.7934020195,652.5,Down,-0.3326552774,900
2022-02-27 00:00:00+00:00,Normal Range,Down,-1.37138005,1082,Up,2.334615215,995.9,Down,-1.285494914,1368.6,Down,-3.296274524,2211.5
2022-02-28 00:00:00+00:00,High Range,Up,0.3687078767,985.6,Up,1.320779667,1248.4,Up,8.104065737,3598,Up,4.201124711,3341
2022-03-01 00:00:00+00:00,High Range,Up,0.09500637238,940,Up,0.9303671466,1234.6,Up,0.0747706422,1732.9,Up,1.745487882,1078.9
2022-03-02 00:00:00+00:00,Normal Range,Down,-0.3009442803,927,Down,-0.3619521012,735.9,Down,-0.8285733074,2029,Up,0.3457224845,933
2022-03-03 00:00:00+00:00,Normal Range,Down,-1.289255294,883.6,Up,0.1320406279,842,Down,-2.265701185,2029,Up,0.1294976247,869
2022-03-04 00:00:00+00:00,Normal Range,Down,-2.559741435,1475.3,Up,0.6687135846,1087.5,Down,-1.941243991,1415.8,Down,-4.180972205,2411.9
2022-03-05 00:00:00+00:00,High Range,Down,-0.3414460855,628.7,Up,0.2885088835,527.5,Up,0.7584416913,713.9,Down,-0.07435717839,340.8
2022-03-06 00:00:00+00:00,Low Range,Up,0.2313650794,924,Down,-2.876392651,1534,Up,1.702361913,1074,Down,-1.488911407,1139
2022-03-07 00:00:00+00:00,Low Range,Down,-1.042418056,1017.7,Up,0.8244563272,761.4,Up,0.7086127112,1235.7,Down,-1.616326531,1454.7
2022-03-08 00:00:00+00:00,High Range,Up,0.980937053,1078.1,Up,1.647794116,1185.5,Up,0.2035013524,1082.1,Down,-0.8633185648,981.8
2022-03-09 00:00:00+00:00,Low Range,Up,7.231483419,3254.8,Up,1.543750437,1028.1,Up,0.3957295374,1004.6,Down,-0.8963343164,654.9
2022-03-10 00:00:00+00:00,High Range,Down,-6.549195865,3381.4,Down,-0.3439635419,659.9,Up,0.2191763986,1776.7,Up,0.6801052605,682.5
2022-03-11 00:00:00+00:00,High Range,Down,-1.670764913,1226.1,Up,2.915452647,1549.5,Down,-2.727548567,1692,Down,-0.2003057434,880.1
2022-03-12 00:00:00+00:00,Low Range,Up,1.135791244,659.6,Down,-0.251834484,344.5,Up,0.05991688453,940.5,Down,-0.7290640394,495.4
2022-03-13 00:00:00+00:00,Low Range,Up,0.8112351035,632.5,Down,-0.9719363293,672.3,Up,0.500163967,720.3,Down,-3.024845199,1550
2022-03-14 00:00:00+00:00,Low Range,Up,1.854913494,1397.9,Up,1.149751191,850.9,Down,-0.4045261669,610.5,Up,2.391047258,1589
2022-03-15 00:00:00+00:00,High Range,Down,-2.298772307,1202.1,Down,-0.2831683884,926.2,Up,1.673806966,996,Down,-0.01578523927,740.1
2022-03-16 00:00:00+00:00,Low Range,Up,0.07053568928,3104,Up,3.038785097,1523.3,Down,-0.1852176554,1187.9,Up,1.702220309,2203.6
2022-03-17 00:00:00+00:00,High Range,Down,-0.1306381809,691.1,Down,-0.7522130361,657.2,Up,0.0549782296,720,Up,0.324536744,452.9
2022-03-18 00:00:00+00:00,Low Range,Down,-0.3997750501,743.9,Down,-0.8683078676,735,Up,3.10569158,1422.7,Up,0.2807760853,752.8
2022-03-19 00:00:00+00:00,Normal Range,Down,-0.04359114381,488,Down,-0.03546320214,272.5,Up,0.3621885682,522.1,Up,0.7606932937,743.8
2022-03-20 00:00:00+00:00,Low Range,Down,-0.7257953646,540.5,Down,-0.7024480625,443,Down,-1.323942781,788,Up,0.5453588451,731.3
2022-03-21 00:00:00+00:00,Low Range,Down,-0.8291122367,1013.8,Up,0.7326687668,742.7,Down,-0.4442147758,816.7,Down,-0.1308616644,505
2022-03-22 00:00:00+00:00,Low Range,Up,4.558098677,2665.7,Up,0.2963827305,1032.6,Down,-0.8492934576,745,Down,-0.6148531627,670
2022-03-23 00:00:00+00:00,High Range,Down,-0.8259759763,786.7,Up,0.06833317064,489.2,Up,0.2862329789,893.9,Up,1.705615792,1026
2022-03-24 00:00:00+00:00,Low Range,Up,0.2771310867,673.8,Down,-0.08630596511,700,Up,1.958113599,1675,Up,0.4176704993,345.7
2022-03-25 00:00:00+00:00,Normal Range,Up,0.1682843186,612.6,Up,1.151719065,1068.9,Down,-0.5065706045,1142,Down,-0.08594883225,450
2022-03-26 00:00:00+00:00,Normal Range,Up,0.4249208636,459,Down,-0.3491543181,269.6,Up,0.04737882302,305.7,Up,0.3260825444,574.9
2022-03-27 00:00:00+00:00,Low Range,Up,0.2881591754,530.9,Down,-0.1364938342,268.2,Up,0.7588135487,684,Up,4.290726035,2347
2022-03-28 00:00:00+00:00,High Range,Up,0.5309594647,1080,Up,0.3839020338,661.8,Up,0.6859273776,847.9,Down,-0.9505171932,1345
2022-03-29 00:00:00+00:00,Normal Range,Up,1.049195914,618.9,Up,0.5399422885,652.2,Down,-0.8873403602,988,Down,-0.06343706664,969
2022-03-30 00:00:00+00:00,Low Range,Up,0.1448801628,1013.9,Down,-0.3560959585,537.4,Up,0.6807134706,838,Down,-1.231738035,868.7
2022-03-31 00:00:00+00:00,Low Range,Up,0.06482038378,518.7,Up,0.1335921637,373.6,Down,-2.804237854,1987.3,Down,-0.6946096285,801.1
2022-04-01 00:00:00+00:00,High Range,Down,-1.937990458,1432.7,Up,0.9441129081,758.5,Up,3.117098197,2019.1,Down,-0.3918343445,526.5
2022-04-02 00:00:00+00:00,High Range,Up,0.5807695467,1180,Down,-0.001074460084,324.9,Down,-0.3951915142,835.3,Down,-1.199552972,800
2022-04-03 00:00:00+00:00,Normal Range,Up,1.191466688,869.8,Down,-0.2177478527,517.6,Up,0.3090591754,545.4,Up,0.02673566192,1226
2022-04-04 00:00:00+00:00,High Range,Down,-0.3821754903,710.6,Down,-0.1408633561,508,Down,-1.683427266,1183,Up,2.663060966,1801.5
2022-04-05 00:00:00+00:00,Normal Range,Up,0.2294932043,473.2,Down,-0.0308431753,248.7,Down,-1.569634031,1628,Down,-1.008689444,799.9
2022-04-06 00:00:00+00:00,High Range,Down,-0.2840965313,1144.5,Down,-1.203573232,855.8,Down,-2.230232688,1614.7,Down,-1.469295692,1197.6
2022-04-07 00:00:00+00:00,High Range,Up,0.5120505656,865.5,Up,0.8280179896,574.4,Down,-0.2363974312,892,Down,-0.5027900954,643.3
2022-04-08 00:00:00+00:00,Low Range,Up,0.4926630291,398.3,Down,-0.7822401911,729.8,Down,-0.7068623397,1228,Down,-1.755773673,1256
2022-04-09 00:00:00+00:00,High Range,Up,0.7769523859,529.7,Down,-0.2859680618,278.1,Up,0.2867881844,450,Up,0.40063726,431.7
2022-04-10 00:00:00+00:00,Low Range,Down,-0.2141462935,326,Up,0.07012820092,354.2,Up,0.9562627004,837.9,Down,-2.16743279,1561.4
2022-04-11 00:00:00+00:00,Normal Range,Up,0.3272401953,749.9,Down,-2.892980307,1404.9,Down,-1.493358925,1035.9,Down,-2.314931581,1460.5
2022-04-12 00:00:00+00:00,High Range,Up,1.451946053,882.9,Up,0.6871411783,647.9,Down,-0.8764495986,938.7,Up,0.1459916055,1186
2022-04-13 00:00:00+00:00,Low Range,Up,0.2508693058,702.2,Down,-1.154345103,554,Up,3.331687558,1799.4,Up,0.2671854355,619.5
2022-04-14 00:00:00+00:00,High Range,Up,0.3938750006,432.9,Down,-0.9161625311,525.3,Down,-2.339570069,1537.9,Down,-0.1011104632,478
2022-04-15 00:00:00+00:00,High Range,Up,0.4790071125,515.8,Up,0.2505790745,535,Up,0.520548354,1038.8,Up,0.2800850152,345.6
2022-04-16 00:00:00+00:00,Low Range,Down,-0.2260076586,350,Down,-0.08605745572,233.5,Down,-0.6724714874,624.1,Up,0.5718699774,616.9
2022-04-17 00:00:00+00:00,Low Range,Down,-0.03716468166,334.2,Up,0.2694201889,300.3,Down,-0.9165830338,551.1,Down,-1.084478019,927.3
2022-04-18 00:00:00+00:00,Low Range,Down,-1.913788711,1404.3,Up,0.2185634978,347,Up,3.115041796,1422.9,Up,1.483475742,1120.6
2022-04-19 00:00:00+00:00,High Range,Down,-0.3280561569,731,Up,0.02386118204,500.3,Up,1.644307269,1158.4,Up,0.3455108988,340.8
2022-04-20 00:00:00+00:00,Low Range,Down,-0.1116391668,317.1,Up,1.555284661,898.8,Down,-1.700946264,1151.8,Down,-0.0660137831,860
2022-04-21 00:00:00+00:00,Low Range,Up,0.2838406814,476,Up,2.351888001,1302,Down,-2.055023811,1511.5,Down,-2.640161553,2029.8
2022-04-22 00:00:00+00:00,High Range,Up,0.468483079,498.3,Down,-0.1985791868,675.1,Down,-3.065478906,1498.4,Up,0.9141595531,622.7
2022-04-23 00:00:00+00:00,Normal Range,Down,-0.3385062874,586,Up,0.1092564492,198,Up,0.534821503,493.8,Down,-0.9548914314,661.8
2022-04-24 00:00:00+00:00,Low Range,Up,0.5772089979,415.6,Down,-0.1261313986,258.8,Down,-0.5013727763,1046.5,Up,0.1030645194,402.3
2022-04-25 00:00:00+00:00,Low Range,Down,-1.212423986,868.8,Down,-0.3742645624,930.9,Up,1.471247546,1091.9,Up,2.613911065,1350
2022-04-26 00:00:00+00:00,High Range,Up,0.3860335057,433.9,Down,-0.2832344437,599,Down,-5.134442294,2728.6,Down,-0.7338053383,893.7
2022-04-27 00:00:00+00:00,High Range,Up,0.7560305247,699.5,Up,1.607015843,846.5,Up,0.2459068939,1068,Up,0.2931366129,743.9
2022-04-28 00:00:00+00:00,Normal Range,Up,0.220357571,563,Up,0.9446374267,620.8,Up,1.484120141,1472.2,Down,-1.298710977,779.2
2022-04-29 00:00:00+00:00,Normal Range,Down,-0.6173787202,675.2,Down,-1.89808343,1032.8,Down,-0.3040957411,983.7,Down,-0.1240286794,489.9
2022-04-30 00:00:00+00:00,Normal Range,Up,0.2846609734,311,Down,-0.3027247816,216.4,Down,-0.7613140446,490,Down,-1.71642532,938.8
2022-05-01 00:00:00+00:00,Low Range,Up,1.142381641,809,Down,-0.3204184628,301.4,Up,1.207742208,868.6,Up,0.1576341845,975
2022-05-02 00:00:00+00:00,Normal Range,Up,1.42871265,760,Down,-1.214176161,695,Down,-0.3873724877,1038.1,Up,0.4138995173,879.4
2022-05-03 00:00:00+00:00,Low Range,Down,-0.01609323695,359.6,Up,0.1103340135,409.7,Down,-1.324882851,561.9,Down,-0.8888047915,551
2022-05-04 00:00:00+00:00,Low Range,Up,0.9561689603,466.4,Up,2.400350899,1024.4,Down,-0.03308752805,828.8,Up,1.820159796,1471.7
2022-05-05 00:00:00+00:00,High Range,Down,-0.1945363508,294.7,Down,-0.2726790719,283.5,Down,-6.844983417,4014.9,Down,-0.7085124771,1442.3
2022-05-06 00:00:00+00:00,High Range,Down,-0.139870859,550.5,Down,-1.964224041,985.9,Up,0.2972104714,1226.4,Up,0.3431626719,334
2022-05-07 00:00:00+00:00,Normal Range,Down,-0.300595635,341.8,Up,0.4327472344,370.6,Down,-0.4641768145,239,Down,-1.138118467,1286.9
2022-05-08 00:00:00+00:00,Normal Range,Down,-2.876501056,1354,Up,0.9716516918,512.4,Down,-2.060924944,1177.7,Down,-0.09306094171,915
2022-05-09 00:00:00+00:00,High Range,Down,-1.540310472,988.3,Down,-1.192273945,1169.2,Down,-5.58475293,2567.6,Down,-3.846264584,1884.9
2022-05-10 00:00:00+00:00,High Range,Up,5.843092893,2273.6,Down,-0.5941135606,1419,Up,0.1707612473,1559.3,Down,-2.125006314,1650.3
2022-05-11 00:00:00+00:00,High Range,Up,1.347005525,1296.6,Up,0.3099965945,2009.6,Down,-5.131182755,3067.9,Down,-2.760200669,2599
2022-05-12 00:00:00+00:00,High Range,Down,-6.791412035,3557,Up,5.008283185,2638,Up,0.6103195657,2071,Up,1.349430578,1331.2
2022-05-13 00:00:00+00:00,High Range,Up,5.165605359,2342.2,Up,0.4275884666,602.1,Down,-3.469582834,1470.6,Down,-1.062233428,1069.9
2022-05-14 00:00:00+00:00,Normal Range,Up,0.5643194349,596.6,Down,-1.271429688,787.6,Up,1.839650718,1097.6,Up,1.620945946,1081
2022-05-15 00:00:00+00:00,Normal Range,Down,-0.9823966489,814.7,Up,1.480329977,796.8,Down,-0.8171799682,807.4,Up,4.487808132,1542.5
2022-05-16 00:00:00+00:00,Normal Range,Down,-3.333833478,1222.4,Down,-1.130783127,1000,Down,-0.7501770231,1235.7,Up,0.5108548237,731.9
2022-05-17 00:00:00+00:00,Normal Range,Up,1.939303029,769.2,Down,-0.4716609297,535.7,Down,-0.7728862781,889.3,Up,1.227554967,1264.8
2022-05-18 00:00:00+00:00,Low Range,Down,-1.376942537,1000,Down,-0.665602857,447.3,Down,-2.830160205,1163.3,Down,-0.9442883669,904.8
2022-05-19 00:00:00+00:00,Normal Range,Up,1.225758347,669,Up,1.47939585,686.3,Up,2.366851863,1205,Up,0.4635520212,560
2022-05-20 00:00:00+00:00,Normal Range,Down,-0.4663603772,782.9,Up,0.7753864506,700.7,Down,-4.822046271,1746.9,Up,0.8398455044,583
2022-05-21 00:00:00+00:00,Normal Range,Up,0.2679100617,404.7,Up,0.01947632601,423.2,Up,0.416781965,482.9,Up,0.1139692249,284
2022-05-22 00:00:00+00:00,Low Range,Down,-0.2433106561,313.9,Up,1.823836597,989.3,Up,0.1047134431,571.4,Up,1.208797452,674.9
2022-05-23 00:00:00+00:00,Low Range,Up,0.03929467706,409.9,Up,0.3231460363,386.8,Down,-1.004810192,717.7,Down,-3.292631047,1314
2022-05-24 00:00:00+00:00,Low Range,Up,0.8076211947,391.6,Down,-0.1786396116,319.2,Up,0.1861319727,1034.4,Up,1.051314655,807.3
2022-05-25 00:00:00+00:00,Low Range,Up,0.7536349222,707.4,Down,-1.549902231,610.9,Up,1.00192154,570,Down,-0.5431342178,524.3
2022-05-26 00:00:00+00:00,Low Range,Up,0.6002701724,396.9,Down,-2.426810348,902.5,Up,2.186052447,1835.9,Down,-1.46083951,516.6
2022-05-27 00:00:00+00:00,Normal Range,Down,-1.364663972,764.3,Up,0.3694996128,618.7,Down,-1.797453463,1058.9,Up,0.8477024656,783.9
2022-05-28 00:00:00+00:00,Low Range,Up,0.8541992013,417.5,Down,-0.1732033615,164.9,Up,0.2220849614,482.9,Up,0.4746950491,271.5
2022-05-29 00:00:00+00:00,Low Range,Up,0.04893379464,222.2,Up,0.5893314137,287.9,Up,0.04656896316,350,Up,0.80499425,527.3
2022-05-30 00:00:00+00:00,Low Range,Up,3.398341742,1168.1,Up,0.6751276536,579.7,Up,0.1366646009,709.6,Up,3.340618679,1774.6
2022-05-31 00:00:00+00:00,High Range,Down,-0.2742187131,423.6,Up,0.3701140052,400.9,Up,1.105320338,1205.5,Down,-0.9614875493,584.5
2022-06-01 00:00:00+00:00,Low Range,Down,-0.581799427,628.1,Down,-0.05314303067,272.5,Down,-4.534751234,2013.6,Down,-1.214721201,1140
2022-06-02 00:00:00+00:00,High Range,Up,0.2117669959,333.8,Up,0.9973208305,406.5,Up,0.07493915339,819.9,Up,0.8508861741,801.4
2022-06-03 00:00:00+00:00,Low Range,Up,0.2884637498,362.8,Down,-2.558239339,874.4,Down,-0.859669177,660,Up,0.6599249869,428.1
2022-06-04 00:00:00+00:00,Normal Range,Down,-0.04817604808,285.9,Up,0.004044693867,219.1,Up,0.07987920377,532,Up,0.5220015222,355.8
2022-06-05 00:00:00+00:00,Low Range,Down,-0.23853795,221.9,Down,-0.2569079699,276,Up,1.045766598,638.7,Down,-0.3378727346,329.2
2022-06-06 00:00:00+00:00,Low Range,Up,4.173520562,1482.4,Up,0.7500409201,444.8,Down,-0.166283874,727,Up,0.06796447978,370.7
2022-06-07 00:00:00+00:00,High Range,Down,-6.06194916,2183.9,Up,0.1503723668,400,Up,1.43469154,665.5,Up,3.976891128,1693.4
2022-06-08 00:00:00+00:00,High Range,Down,-1.875763224,1500,Down,-0.4424532411,389.4,Down,-0.09177873102,856.4,Down,-0.588386366,615.8
2022-06-09 00:00:00+00:00,Normal Range,Up,0.3722766506,407.5,Down,-0.06071585311,435.2,Up,0.08023323769,541.7,Down,-0.717893563,382.4
2022-06-10 00:00:00+00:00,Low Range,Down,-0.01561804249,903.6,Down,-0.2765157684,386.8,Down,-3.003792651,1372.4,Down,-0.09036558549,467.2
2022-06-11 00:00:00+00:00,High Range,Up,0.6589241928,394.2,Down,-1.865397559,796.8,Down,-0.8292745762,785.4,Down,-0.2422268015,548.9
2022-06-12 00:00:00+00:00,Normal Range,Down,-4.076138595,1367.6,Up,0.6834816106,464.9,Up,2.433327625,1487.7,Down,-5.503382921,1589.3
2022-06-13 00:00:00+00:00,High Range,Down,-5.055957718,2012.8,Down,-5.959994449,2127.1,Down,-0.8116130229,1797.9,Down,-4.481462905,1904.2
2022-06-14 00:00:00+00:00,High Range,Up,1.192182063,2601.2,Down,-3.339578001,1340.9,Up,1.673339399,995.3,Down,-1.007257985,1229.2
2022-06-15 00:00:00+00:00,High Range,Down,-4.123818521,1609,Down,-0.2197035417,1334.5,Down,-0.2542076565,1322.5,Up,6.927610943,2620.1
2022-06-16 00:00:00+00:00,High Range,Down,-2.81643957,1093.6,Down,-4.12137516,1146,Up,0.1122302432,751,Down,-3.156024663,895.8
2022-06-17 00:00:00+00:00,High Range,Up,1.993388073,824.5,Up,0.8175474538,788,Down,-1.817409928,661.1,Down,-0.6097323979,371.7
2022-06-18 00:00:00+00:00,Low Range,Down,-0.1994398088,467.6,Down,-5.777190018,1750,Down,-3.259863804,857.3,Up,1.881287078,1906.8
2022-06-19 00:00:00+00:00,High Range,Down,-4.455766705,1254,Up,8.669058791,2058,Down,-1.25219706,826.7,Up,5.788907809,1414.8
